Land use,Scenario,Direction,Gen,Rep,X,Y,Proportion,Male
NLU,C45,WE,1,0,231202,5145244,0.08398,1
NLU,C45,WE,1,0,218295,5122958,0,1
NLU,C85,WE,1,4,229567,5118341,0.04753,0
NLU,C85,WE,1,4,221597,5131907,0,0
NLU,C85,WE,1,4,249633,5145638,0.4949,0
NLU,C85,WE,1,4,222522,5133111,0,1
NLU,C85,WE,1,4,234251,5138558,0.1519,1
NLU,C85,WE,1,4,217355,5133292,0,1
NLU,C85,WE,1,4,222904,5140854,0,1
NLU,C85,WE,1,5,227253,5125328,0,0
NLU,C85,WE,1,5,237355,5146236,0.2211,0
NLU,C85,WE,1,5,217143,5127432,0,0
NLU,C85,WE,1,5,216907,5124098,0,0
NLU,C85,WE,1,5,239644,5131708,0.2722,0
NLU,C85,WE,1,5,231833,5142509,0.09804,1
NLU,C85,WE,1,5,238557,5141005,0.2479,1
NLU,C85,WE,1,5,224482,5137738,0,1
NLU,C85,WE,1,6,217396,5129593,0,0
NLU,C85,WE,1,6,251858,5136533,0.5445,0
NLU,C85,WE,1,6,229581,5126683,0.04784,0
NLU,C85,WE,1,6,218403,5133311,0,1
NLU,C85,WE,1,6,219805,5134057,0,1
NLU,C85,WE,1,6,215740,5133734,0,1
NLU,C85,WE,1,6,221465,5138679,0,1
NLU,C85,WE,1,7,215614,5133827,0,0
NLU,C85,WE,1,7,215320,5131624,0,0
NLU,C85,WE,1,7,239098,5116492,0.26,0
NLU,C85,WE,1,7,215153,5127242,0,1
NLU,C85,WE,1,7,235641,5118217,0.1829,1
NLU,C85,WE,1,7,248934,5120539,0.4793,1
NLU,C85,WE,1,7,215264,5132047,0,1
NLU,C85,WE,1,8,226987,5144809,0,0
NLU,C85,WE,1,8,241225,5110660,0.3074,0
NLU,C85,WE,1,8,218589,5133536,0,0
NLU,C85,WE,1,8,220213,5134600,0,1
NLU,C85,WE,1,8,221212,5140308,0,1
NLU,C85,WE,1,8,236448,5137109,0.2009,1
NLU,C85,WE,1,8,232897,5112979,0.1218,1
NLU,C85,WE,1,9,223201,5140023,0,0
NLU,C85,WE,1,9,216245,5137801,0,0
NLU,C85,WE,1,9,235521,5121401,0.1803,1
NLU,C85,WE,1,9,217572,5138175,0,1
NLU,C85,WE,1,9,221153,5139955,0,1
NLU,C85,WE,1,9,221908,5128560,0,1
NLU,C85,WE,1,0,220410,5142591,0,0
NLU,C85,WE,1,0,216199,5129536,0,0
NLU,C85,WE,1,0,227659,5147798,0.004994,0
NLU,C85,WE,1,0,213853,5133833,0,0
NLU,C85,WE,1,0,220552,5141886,0,1
NLU,C85,WE,1,0,233224,5145905,0.1291,1
NLU,C85,WE,1,0,228125,5134551,0.01538,1
NLU,C85,WE,1,0,220513,5141710,0,1
NLU,Hist,WE,1,4,222247,5139775,0,0
NLU,Hist,WE,1,4,218135,5123379,0,0
NLU,Hist,WE,1,4,221434,5141037,0,0
NLU,Hist,WE,1,4,236978,5116030,0.2127,1
NLU,Hist,WE,1,5,215176,5136050,0,0
NLU,Hist,WE,1,5,232155,5128556,0.1052,0
NLU,Hist,WE,1,5,215519,5133008,0,0
NLU,Hist,WE,1,5,218648,5134050,0,1
NLU,Hist,WE,1,5,222929,5133642,0,1
NLU,Hist,WE,1,5,217524,5129971,0,1
NLU,Hist,WE,1,5,229160,5135703,0.03846,1
NLU,Hist,WE,1,6,215495,5138258,0,0
NLU,Hist,WE,1,6,221142,5142859,0,0
NLU,Hist,WE,1,6,223492,5140210,0,0
NLU,Hist,WE,1,6,218464,5133411,0,0
NLU,Hist,WE,1,6,234646,5121036,0.1608,0
NLU,Hist,WE,1,6,221779,5141590,0,1
NLU,Hist,WE,1,6,233866,5139703,0.1434,1
NLU,Hist,WE,1,6,232821,5137288,0.1201,1
NLU,Hist,WE,1,6,223226,5145399,0,1
NLU,Hist,WE,1,7,217235,5123571,0,0
NLU,Hist,WE,1,7,226796,5135990,0,0
NLU,Hist,WE,1,7,226051,5141319,0,0
NLU,Hist,WE,1,7,216826,5123564,0,1
NLU,Hist,WE,1,7,242169,5135426,0.3285,1
NLU,Hist,WE,1,7,251372,5127047,0.5336,1
NLU,Hist,WE,1,8,220643,5136649,0,0
NLU,Hist,WE,1,8,231697,5145539,0.09501,0
NLU,Hist,WE,1,8,227736,5125111,0.00671,0
NLU,Hist,WE,1,8,221576,5143145,0,0
NLU,Hist,WE,1,8,223136,5136050,0,0
NLU,Hist,WE,1,8,227201,5133640,0,1
NLU,Hist,WE,1,8,219095,5134728,0,1
NLU,Hist,WE,1,8,217075,5133868,0,1
NLU,Hist,WE,1,8,215502,5136717,0,1
NLU,Hist,WE,1,9,222324,5127247,0,0
NLU,Hist,WE,1,9,222015,5137996,0,0
NLU,Hist,WE,1,9,237883,5147486,0.2329,1
NLU,Hist,WE,1,9,222349,5127819,0,1
NLU,Hist,WE,1,9,222799,5141302,0,1
NLU,Hist,WE,1,9,257570,5115774,0.6718,1
NLU,Hist,WE,1,9,240681,5149712,0.2953,1
NLU,Hist,WE,1,0,219642,5141556,0,0
NLU,Hist,WE,1,0,240815,5134031,0.2983,0
NLU,Hist,WE,1,0,232421,5137580,0.1112,0
NLU,Hist,WE,1,0,232080,5138851,0.1036,0
NLU,Hist,WE,1,0,222610,5134561,0,1
NLU,Hist,WE,1,0,215516,5129749,0,1
NLU,Hist,WE,1,0,247918,5116209,0.4566,1
NLU,Hist,WE,1,0,225251,5140214,0,1
LU,C45,EW,2,4,278733,5141575,0,0
LU,C45,EW,2,4,279502,5113864,0,0
LU,C45,EW,2,4,278950,5132218,0,1
LU,C45,EW,2,4,265079,5133414,0.1608,1
LU,C45,EW,2,4,279452,5114473,0,1
LU,C45,EW,2,5,247912,5131663,0.5435,0
LU,C45,EW,2,5,280450,5114282,0,0
LU,C45,EW,2,5,269481,5122857,0.06267,0
LU,C45,EW,2,5,275926,5112511,0,1
LU,C45,EW,2,5,272679,5138588,0,1
LU,C45,EW,2,5,279788,5113483,0,1
LU,C45,EW,2,5,278123,5117881,0,1
LU,C45,EW,2,6,277311,5119250,0,0
LU,C45,EW,2,6,279061,5135303,0,0
LU,C45,EW,2,6,240872,5127318,0.7004,1
LU,C45,EW,2,6,284610,5126662,0,1
LU,C45,EW,2,6,272881,5128475,0,1
LU,C45,EW,2,7,274003,5119751,0,0
LU,C45,EW,2,7,280644,5113867,0,0
LU,C45,EW,2,7,279561,5122278,0,0
LU,C45,EW,2,7,269001,5133296,0.07337,0
LU,C45,EW,2,7,273034,5130273,0,0
LU,C45,EW,2,7,273526,5124991,0,1
LU,C45,EW,2,7,278108,5121103,0,1
LU,C45,EW,2,8,278956,5118363,0,0
LU,C45,EW,2,8,273997,5123650,0,1
LU,C45,EW,2,8,278219,5118293,0,1
LU,C45,EW,2,8,250583,5129600,0.484,1
LU,C45,EW,2,9,272506,5137963,0,0
LU,C45,EW,2,9,275744,5135046,0,0
LU,C45,EW,2,9,272953,5125337,0,1
LU,C45,EW,2,0,250806,5133619,0.479,0
LU,C45,EW,2,0,273190,5119923,0,0
LU,C45,EW,2,0,261038,5135304,0.2509,1
LU,C45,EW,2,0,279742,5114704,0,1
LU,C45,EW,2,0,251362,5121083,0.4666,1
LU,C45,EW,2,0,269510,5128805,0.06202,1
LU,C85,EW,2,4,251556,5126717,0.4623,0
LU,C85,EW,2,4,276478,5145321,0,0
LU,C85,EW,2,4,280299,5114174,0,0
LU,C85,EW,2,4,279072,5135813,0,0
LU,C85,EW,2,4,278909,5131113,0,1
LU,C85,EW,2,4,279067,5118128,0,1
LU,C85,EW,2,4,276211,5145972,0,1
LU,C85,EW,2,4,279426,5114199,0,1
LU,C85,EW,2,4,253150,5116573,0.4267,1
LU,C85,EW,2,5,272624,5135508,0,1
LU,C85,EW,2,5,270932,5127768,0.03032,1
LU,C85,EW,2,5,272913,5130374,0,1
LU,C85,EW,2,5,253211,5125254,0.4254,1
LU,C85,EW,2,5,272201,5137784,0.002029,1
LU,C85,EW,2,6,272445,5131816,0,0
LU,C85,EW,2,6,272049,5142366,0.005417,0
LU,C85,EW,2,6,278456,5117911,0,0
LU,C85,EW,2,6,278858,5130279,0,1
LU,C85,EW,2,6,277407,5134307,0,1
LU,C85,EW,2,7,279262,5114726,0,0
LU,C85,EW,2,7,271389,5131884,0.02013,1
LU,C85,EW,2,7,278394,5121455,0,1
LU,C85,EW,2,7,259482,5131640,0.2856,1
LU,C85,EW,2,7,283555,5127609,0,1
LU,C85,EW,2,8,272764,5126196,0,0
LU,C85,EW,2,8,256406,5134255,0.3541,0
LU,C85,EW,2,8,272665,5138521,0,0
LU,C85,EW,2,8,278643,5141158,0,0
LU,C85,EW,2,8,270724,5127010,0.03496,1
LU,C85,EW,2,8,278488,5118539,0,1
LU,C85,EW,2,8,279737,5118896,0,1
LU,C85,EW,2,9,271933,5137235,0.008003,0
LU,C85,EW,2,9,269005,5122884,0.07328,0
LU,C85,EW,2,9,278947,5118623,0,0
LU,C85,EW,2,9,270035,5126958,0.05032,0
LU,C85,EW,2,9,268787,5122390,0.07814,1
LU,C85,EW,2,9,256490,5133724,0.3523,1
LU,C85,EW,2,0,278877,5135365,0,1
LU,C85,EW,2,0,273179,5119705,0,1
LU,C85,EW,2,0,283592,5131351,0,1
LU,C85,EW,2,0,269387,5126648,0.06476,1
LU,C85,EW,2,0,281195,5128674,0,1
LU,C85,EW,2,0,266366,5139599,0.1321,1
LU,C85,EW,2,0,272746,5133569,0,1
LU,Hist,EW,2,4,278847,5131654,0,0
LU,Hist,EW,2,4,280062,5114218,0,0
LU,Hist,EW,2,4,278585,5135025,0,0
LU,Hist,EW,2,4,279585,5114100,0,1
LU,Hist,EW,2,4,270021,5127904,0.05063,1
LU,Hist,EW,2,5,280592,5114082,0,0
LU,Hist,EW,2,5,279259,5114282,0,0
LU,Hist,EW,2,5,279764,5114378,0,1
LU,Hist,EW,2,5,279378,5118896,0,1
LU,Hist,EW,2,6,284478,5129448,0,1
LU,Hist,EW,2,7,276265,5137166,0,0
LU,Hist,EW,2,7,280364,5113894,0,0
LU,Hist,EW,2,7,269800,5127824,0.05555,0
LU,Hist,EW,2,7,236495,5116097,0.798,0
LU,Hist,EW,2,7,260455,5122716,0.2639,0
LU,Hist,EW,2,7,278310,5135226,0,0
LU,Hist,EW,2,7,279579,5114647,0,0
LU,Hist,EW,2,7,269896,5127440,0.05341,1
LU,Hist,EW,2,8,274833,5136165,0,0
LU,Hist,EW,2,8,278489,5141879,0,0
LU,Hist,EW,2,8,274167,5123310,0,1
LU,Hist,EW,2,8,242793,5125256,0.6576,1
LU,Hist,EW,2,9,279250,5117933,0,0
LU,Hist,EW,2,9,269424,5127747,0.06394,0
LU,Hist,EW,2,9,269111,5122531,0.07091,1
LU,Hist,EW,2,9,278463,5118770,0,1
LU,Hist,EW,2,9,258996,5135799,0.2964,1
LU,Hist,EW,2,0,280331,5114163,0,0
LU,Hist,EW,2,0,269135,5131076,0.07038,0
LU,Hist,EW,2,0,273943,5113355,0,0
LU,Hist,EW,2,0,279047,5113559,0,0
LU,Hist,EW,2,0,279510,5114037,0,1
LU,Hist,EW,2,0,271871,5128025,0.009385,1
LU,Hist,EW,2,0,269730,5127559,0.05711,1
NLU,C45,EW,2,4,277802,5134951,0,0
NLU,C45,EW,2,4,239742,5128983,0.7256,0
NLU,C45,EW,2,4,279274,5114173,0,0
NLU,C45,EW,2,4,280244,5117910,0,0
NLU,C45,EW,2,4,273363,5113315,0,0
NLU,C45,EW,2,4,253162,5117908,0.4265,1
NLU,C45,EW,2,4,279946,5117438,0,1
NLU,C45,EW,2,4,280268,5114569,0,1
NLU,C45,EW,2,5,239449,5121175,0.7322,0
NLU,C45,EW,2,5,280236,5117469,0,0
NLU,C45,EW,2,5,274066,5112898,0,1
NLU,C45,EW,2,5,266540,5131689,0.1282,1
NLU,C45,EW,2,5,279814,5114669,0,1
NLU,C45,EW,2,5,283043,5122515,0,1
NLU,C45,EW,2,6,273283,5128538,0,0
NLU,C45,EW,2,6,271587,5127959,0.01572,0
NLU,C45,EW,2,6,274980,5120906,0,1
NLU,C45,EW,2,6,284048,5128899,0,1
NLU,C45,EW,2,7,280736,5113962,0,0
NLU,C45,EW,2,7,278526,5135370,0,0
NLU,C45,EW,2,7,270322,5130662,0.04392,0
NLU,C45,EW,2,7,276680,5145080,0,0
NLU,C45,EW,2,7,279309,5117226,0,1
NLU,C45,EW,2,7,273026,5138506,0,1
NLU,C45,EW,2,8,274647,5139874,0,0
NLU,C45,EW,2,8,272054,5138988,0.005306,0
NLU,C45,EW,2,8,278635,5141602,0,0
NLU,C45,EW,2,8,279167,5118865,0,0
NLU,C45,EW,2,8,283939,5126082,0,1
NLU,C45,EW,2,8,275984,5135439,0,1
NLU,C45,EW,2,9,279706,5118022,0,0
NLU,C45,EW,2,9,273410,5125650,0,0
NLU,C45,EW,2,9,275471,5126053,0,0
NLU,C45,EW,2,9,271863,5127354,0.009564,1
NLU,C45,EW,2,9,277765,5118270,0,1
NLU,C45,EW,2,9,279953,5117693,0,1
NLU,C45,EW,2,0,279182,5117072,0,0
NLU,C45,EW,2,0,272915,5128837,0,1
NLU,C45,EW,2,0,279645,5129161,0,1
NLU,C45,EW,2,0,271663,5131340,0.01402,1
NLU,C85,EW,2,4,269349,5132464,0.06561,0
NLU,C85,EW,2,4,278961,5135254,0,0
NLU,C85,EW,2,4,240770,5138078,0.7027,0
NLU,C85,EW,2,4,273661,5112862,0,0
NLU,C85,EW,2,4,272147,5138122,0.003232,0
NLU,C85,EW,2,4,279849,5117295,0,1
NLU,C85,EW,2,4,263568,5132190,0.1945,1
NLU,C85,EW,2,5,247824,5133548,0.5455,0
NLU,C85,EW,2,5,279336,5114078,0,0
NLU,C85,EW,2,5,267641,5127693,0.1037,1
NLU,C85,EW,2,5,253115,5125380,0.4275,1
NLU,C85,EW,2,5,268851,5132935,0.07671,1
NLU,C85,EW,2,5,273033,5138430,0,1
NLU,C85,EW,2,5,270139,5123133,0.048,1
NLU,C85,EW,2,6,278492,5118306,0,0
NLU,C85,EW,2,6,250424,5115000,0.4875,0
NLU,C85,EW,2,6,244509,5110149,0.6194,0
NLU,C85,EW,2,6,273423,5126853,0,0
NLU,C85,EW,2,6,285478,5126597,0,0
NLU,C85,EW,2,6,270797,5127611,0.03333,1
NLU,C85,EW,2,6,277181,5119434,0,1
NLU,C85,EW,2,7,271003,5127280,0.02874,0
NLU,C85,EW,2,7,279286,5118172,0,0
NLU,C85,EW,2,7,280152,5114189,0,0
NLU,C85,EW,2,7,261881,5131742,0.2321,0
NLU,C85,EW,2,7,279433,5113423,0,1
NLU,C85,EW,2,7,273469,5139209,0,1
NLU,C85,EW,2,7,280580,5119650,0,1
NLU,C85,EW,2,8,279879,5141390,0,0
NLU,C85,EW,2,8,249146,5135283,0.516,0
NLU,C85,EW,2,8,275473,5126458,0,0
NLU,C85,EW,2,8,279319,5142040,0,1
NLU,C85,EW,2,8,272507,5123197,0,1
NLU,C85,EW,2,8,272188,5139107,0.002318,1
NLU,C85,EW,2,8,277072,5137438,0,1
NLU,C85,EW,2,9,274263,5139448,0,0
NLU,C85,EW,2,9,277507,5119080,0,0
NLU,C85,EW,2,9,273368,5131125,0,0
NLU,C85,EW,2,9,272161,5127822,0.00292,1
NLU,C85,EW,2,9,279505,5130826,0,1
NLU,C85,EW,2,9,280997,5118745,0,1
NLU,C85,EW,2,9,279131,5118520,0,1
NLU,C85,EW,2,0,280149,5116939,0,0
NLU,C85,EW,2,0,269277,5126270,0.06721,0
NLU,C85,EW,2,0,281616,5129059,0,0
NLU,C85,EW,2,0,273412,5127586,0,1
NLU,C85,EW,2,0,283194,5130918,0,1
NLU,C85,EW,2,0,269819,5127304,0.05513,1
NLU,Hist,EW,2,4,251311,5128834,0.4677,0
NLU,Hist,EW,2,4,278888,5115086,0,0
NLU,Hist,EW,2,4,276462,5145150,0,0
NLU,Hist,EW,2,4,273685,5113270,0,1
NLU,Hist,EW,2,4,224597,5148407,1.063,1
NLU,Hist,EW,2,5,256299,5143324,0.3565,0
NLU,Hist,EW,2,5,274071,5113162,0,0
NLU,Hist,EW,2,5,280355,5113689,0,0
NLU,Hist,EW,2,5,271730,5137283,0.01253,0
NLU,Hist,EW,2,5,251629,5137119,0.4606,1
NLU,Hist,EW,2,5,266197,5132492,0.1359,1
NLU,Hist,EW,2,6,265296,5131131,0.156,0
NLU,Hist,EW,2,6,273208,5138925,0,0
NLU,Hist,EW,2,6,251556,5136174,0.4623,0
NLU,Hist,EW,2,6,273247,5128625,0,0
NLU,Hist,EW,2,6,284642,5129445,0,0
NLU,Hist,EW,2,6,277721,5119276,0,1
NLU,Hist,EW,2,7,262166,5133124,0.2257,0
NLU,Hist,EW,2,7,273183,5139651,0,0
NLU,Hist,EW,2,7,258325,5118377,0.3114,0
NLU,Hist,EW,2,7,279078,5113900,0,0
NLU,Hist,EW,2,7,257820,5117127,0.3226,1
NLU,Hist,EW,2,8,249522,5138018,0.5076,0
NLU,Hist,EW,2,8,268937,5145649,0.07479,0
NLU,Hist,EW,2,8,272142,5138933,0.003344,0
NLU,Hist,EW,2,8,241356,5126533,0.6897,0
NLU,Hist,EW,2,8,269209,5144721,0.06873,0
NLU,Hist,EW,2,8,283823,5127820,0,0
NLU,Hist,EW,2,8,273559,5124383,0,0
NLU,Hist,EW,2,8,267510,5127577,0.1066,0
NLU,Hist,EW,2,8,279280,5118379,0,1
NLU,Hist,EW,2,9,266529,5112391,0.1285,0
NLU,Hist,EW,2,9,280140,5117856,0,0
NLU,Hist,EW,2,9,269389,5137430,0.06472,1
NLU,Hist,EW,2,9,279424,5118748,0,1
NLU,Hist,EW,2,9,273159,5139638,0,1
NLU,Hist,EW,2,9,275466,5138125,0,1
NLU,Hist,EW,2,0,278816,5114619,0,0
NLU,Hist,EW,2,0,270119,5127591,0.04844,1
NLU,Hist,EW,2,0,274068,5113902,0,1
NLU,Hist,EW,2,0,264623,5131819,0.171,1
NLU,Hist,EW,2,0,273686,5113819,0,1
NLU,Hist,EW,2,0,277472,5137526,0,1
NLU,Hist,EW,2,0,280003,5116477,0,1
LU,C45,WE,2,4,227728,5144584,0.006532,0
LU,C45,WE,2,4,251046,5127335,0.5264,0
LU,C45,WE,2,4,240137,5137411,0.2832,0
LU,C45,WE,2,4,222523,5133975,0,0
LU,C45,WE,2,4,222311,5127919,0,0
LU,C45,WE,2,4,237136,5138559,0.2163,1
LU,C45,WE,2,4,225706,5135369,0,1
LU,C45,WE,2,5,217217,5132532,0,0
LU,C45,WE,2,5,236890,5131970,0.2108,1
LU,C45,WE,2,5,230920,5124490,0.07769,1
LU,C45,WE,2,5,219570,5133955,0,1
LU,C45,WE,2,5,230706,5129246,0.07292,1
LU,C45,WE,2,5,227540,5135929,0.002341,1
LU,C45,WE,2,6,225083,5136151,0,0
LU,C45,WE,2,6,229150,5125973,0.03823,0
LU,C45,WE,2,6,220243,5140524,0,0
LU,C45,WE,2,6,220963,5134614,0,0
LU,C45,WE,2,6,238298,5127839,0.2422,0
LU,C45,WE,2,6,215209,5133718,0,1
LU,C45,WE,2,7,215427,5133807,0,0
LU,C45,WE,2,7,264052,5133135,0.8163,0
LU,C45,WE,2,7,231214,5129410,0.08425,0
LU,C45,WE,2,7,241142,5150612,0.3056,1
LU,C45,WE,2,7,214140,5131329,0,1
LU,C45,WE,2,7,222935,5135770,0,1
LU,C45,WE,2,7,239022,5131944,0.2583,1
LU,C45,WE,2,8,228076,5124821,0.01429,0
LU,C45,WE,2,8,218129,5133170,0,1
LU,C45,WE,2,8,244119,5135844,0.3719,1
LU,C45,WE,2,8,229571,5135589,0.04762,1
LU,C45,WE,2,8,232494,5136814,0.1128,1
LU,C45,WE,2,9,229223,5127998,0.03986,0
LU,C45,WE,2,9,229098,5127501,0.03707,1
LU,C45,WE,2,9,222393,5141049,0,1
LU,C45,WE,2,9,222987,5129187,0,1
LU,C45,WE,2,0,227695,5134638,0.005796,0
LU,C45,WE,2,0,218588,5122529,0,1
LU,C45,WE,2,0,216323,5129230,0,1
LU,C45,WE,2,0,225012,5134959,0,1
LU,C85,WE,2,4,238044,5134469,0.2365,0
LU,C85,WE,2,4,217833,5133399,0,0
LU,C85,WE,2,4,234277,5129198,0.1525,0
LU,C85,WE,2,4,227123,5136211,0,1
LU,C85,WE,2,4,233155,5143425,0.1275,1
LU,C85,WE,2,5,225306,5136941,0,0
LU,C85,WE,2,5,213960,5132779,0,0
LU,C85,WE,2,5,226702,5127387,0,0
LU,C85,WE,2,5,236425,5117330,0.2004,1
LU,C85,WE,2,5,227657,5136548,0.004949,1
LU,C85,WE,2,5,229738,5127915,0.05134,1
LU,C85,WE,2,5,229948,5126515,0.05602,1
LU,C85,WE,2,6,244472,5111279,0.3798,0
LU,C85,WE,2,6,230876,5128877,0.07671,0
LU,C85,WE,2,6,218786,5140784,0,0
LU,C85,WE,2,6,216759,5137402,0,0
LU,C85,WE,2,6,233378,5136097,0.1325,1
LU,C85,WE,2,6,238764,5131092,0.2526,1
LU,C85,WE,2,6,226779,5124999,0,1
LU,C85,WE,2,7,232866,5142676,0.1211,0
LU,C85,WE,2,7,236559,5116100,0.2034,0
LU,C85,WE,2,7,228302,5147735,0.01933,0
LU,C85,WE,2,7,235447,5135388,0.1786,0
LU,C85,WE,2,7,215056,5129808,0,0
LU,C85,WE,2,7,228163,5126112,0.01623,1
LU,C85,WE,2,8,221418,5133416,0,0
LU,C85,WE,2,8,228282,5121867,0.01888,0
LU,C85,WE,2,8,221373,5134666,0,0
LU,C85,WE,2,8,224263,5138269,0,0
LU,C85,WE,2,8,217963,5133322,0,0
LU,C85,WE,2,8,222494,5135115,0,1
LU,C85,WE,2,8,223496,5140413,0,1
LU,C85,WE,2,8,240833,5149726,0.2987,1
LU,C85,WE,2,9,222728,5138044,0,0
LU,C85,WE,2,9,222579,5127408,0,0
LU,C85,WE,2,9,216326,5133366,0,0
LU,C85,WE,2,9,214063,5132611,0,0
LU,C85,WE,2,9,247751,5146271,0.4529,1
LU,C85,WE,2,9,237027,5147399,0.2138,1
LU,C85,WE,2,9,231637,5127229,0.09368,1
LU,C85,WE,2,9,233544,5138465,0.1362,1
LU,C85,WE,2,0,236766,5117847,0.208,0
LU,C85,WE,2,0,216882,5133208,0,0
LU,C85,WE,2,0,232907,5134869,0.122,0
LU,C85,WE,2,0,239732,5122415,0.2741,1
LU,Hist,WE,2,4,237671,5116229,0.2282,0
LU,Hist,WE,2,4,224806,5141402,0,1
LU,Hist,WE,2,5,233674,5113962,0.1391,0
LU,Hist,WE,2,5,242473,5126345,0.3352,0
LU,Hist,WE,2,5,219389,5133000,0,0
LU,Hist,WE,2,5,232838,5115162,0.1204,0
LU,Hist,WE,2,5,213970,5132891,0,0
LU,Hist,WE,2,5,234325,5147293,0.1536,1
LU,Hist,WE,2,5,219857,5133825,0,1
LU,Hist,WE,2,6,216175,5132810,0,1
LU,Hist,WE,2,6,242045,5134688,0.3257,1
LU,Hist,WE,2,6,246908,5142044,0.4341,1
LU,Hist,WE,2,6,227565,5134265,0.002898,1
LU,Hist,WE,2,6,216154,5136854,0,1
LU,Hist,WE,2,7,230158,5144101,0.0607,0
LU,Hist,WE,2,7,240088,5140019,0.2821,0
LU,Hist,WE,2,7,238462,5134079,0.2458,0
LU,Hist,WE,2,7,236695,5116441,0.2064,1
LU,Hist,WE,2,7,236857,5117802,0.21,1
LU,Hist,WE,2,7,232974,5145228,0.1235,1
LU,Hist,WE,2,8,229060,5137338,0.03623,0
LU,Hist,WE,2,8,237733,5132209,0.2296,0
LU,Hist,WE,2,8,224143,5136917,0,0
LU,Hist,WE,2,8,220353,5141046,0,0
LU,Hist,WE,2,8,249122,5139082,0.4835,0
LU,Hist,WE,2,8,240085,5120404,0.282,1
LU,Hist,WE,2,8,223291,5133544,0,1
LU,Hist,WE,2,8,216647,5139298,0,1
LU,Hist,WE,2,9,239944,5139736,0.2789,0
LU,Hist,WE,2,9,222088,5128453,0,0
LU,Hist,WE,2,9,243715,5116568,0.3629,0
LU,Hist,WE,2,0,234240,5142315,0.1517,0
LU,Hist,WE,2,0,226299,5137339,0,0
LU,Hist,WE,2,0,220145,5141238,0,1
LU,Hist,WE,2,0,214761,5129499,0,1
LU,Hist,WE,2,0,236462,5117993,0.2012,1
LU,Hist,WE,2,0,217582,5122703,0,1
LU,Hist,WE,2,0,228014,5134756,0.01291,1
LU,Hist,WE,2,0,216211,5139603,0,1
NLU,C45,WE,2,4,229768,5136427,0.05201,0
NLU,C45,WE,2,4,222286,5134524,0,0
NLU,C45,WE,2,4,233054,5118340,0.1253,0
NLU,C45,WE,2,4,242046,5149767,0.3257,0
NLU,C45,WE,2,4,232722,5147257,0.1179,1
NLU,C45,WE,2,4,224013,5140100,0,1
NLU,C45,WE,2,5,226719,5127823,0,0
NLU,C45,WE,2,5,217065,5128993,0,0
NLU,C45,WE,2,5,218670,5139266,0,0
NLU,C45,WE,2,5,227425,5125171,0,0
NLU,C45,WE,2,5,222051,5142026,0,0
NLU,C45,WE,2,5,215598,5134444,0,1
NLU,C45,WE,2,5,217585,5134650,0,1
NLU,C45,WE,2,5,217067,5135023,0,1
NLU,C45,WE,2,6,235583,5139385,0.1816,0
NLU,C45,WE,2,6,219757,5132718,0,0
NLU,C45,WE,2,6,218100,5141017,0,0
NLU,C45,WE,2,6,216682,5132650,0,0
NLU,C45,WE,2,6,223981,5137945,0,1
NLU,C45,WE,2,6,234667,5143028,0.1612,1
NLU,C45,WE,2,6,218582,5133429,0,1
NLU,C45,WE,2,7,236323,5121691,0.1981,0
NLU,C45,WE,2,7,215368,5131799,0,0
NLU,C45,WE,2,7,249061,5147314,0.4821,1
NLU,C45,WE,2,7,214604,5131532,0,1
NLU,C45,WE,2,7,214607,5131484,0,1
NLU,C45,WE,2,7,242632,5110180,0.3388,1
NLU,C45,WE,2,8,222665,5134153,0,0
NLU,C45,WE,2,8,240963,5141303,0.3016,0
NLU,C45,WE,2,8,233273,5147991,0.1301,0
NLU,C45,WE,2,8,239985,5125093,0.2798,0
NLU,C45,WE,2,8,229113,5136364,0.03741,0
NLU,C45,WE,2,8,224683,5138114,0,0
NLU,C45,WE,2,8,216872,5133443,0,0
NLU,C45,WE,2,8,236634,5137151,0.2051,1
NLU,C45,WE,2,8,227213,5136796,0,1
NLU,C45,WE,2,8,240888,5141963,0.2999,1
NLU,C45,WE,2,9,252179,5135819,0.5516,0
NLU,C45,WE,2,9,222318,5137558,0,0
NLU,C45,WE,2,9,238846,5114502,0.2544,0
NLU,C45,WE,2,9,221971,5126155,0,1
NLU,C45,WE,2,9,222165,5138197,0,1
NLU,C45,WE,2,9,236349,5122195,0.1987,1
NLU,C45,WE,2,9,221763,5140781,0,1
NLU,C45,WE,2,0,229719,5133442,0.05092,0
NLU,C45,WE,2,0,215602,5129819,0,0
NLU,C45,WE,2,0,233738,5145614,0.1405,0
NLU,C45,WE,2,0,220634,5141580,0,1
NLU,C45,WE,2,0,234880,5115375,0.166,1
NLU,C45,WE,2,0,215607,5129361,0,1
NLU,C85,WE,2,4,221614,5134093,0,0
NLU,C85,WE,2,4,221496,5133514,0,0
NLU,C85,WE,2,4,225401,5141027,0,0
NLU,C85,WE,2,4,238914,5127414,0.2559,0
NLU,C85,WE,2,4,217339,5132867,0,0
NLU,C85,WE,2,4,250658,5120824,0.5177,1
NLU,C85,WE,2,4,232671,5147350,0.1167,1
NLU,C85,WE,2,5,234915,5147156,0.1668,0
NLU,C85,WE,2,5,217145,5132424,0,0
NLU,C85,WE,2,5,233263,5114698,0.1299,0
NLU,C85,WE,2,5,231622,5145357,0.09334,0
NLU,C85,WE,2,5,221154,5139685,0,0
NLU,C85,WE,2,5,221782,5133311,0,0
